,,yoshinari:LFHD,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1032,0,2836.643066,-641.501404,1511.136353,-310.580505,1246.792603,1113.154785,-381.22348,1268.226074,1033.995605,-329.552765,1173.143799,1039.193481,-403.848511,1195.19751,1034.983643,-284.209076,1315.305542,1037.187744,-357.041962,1341.483887,1034.06958
1033,0,2850.289551,-638.297424,1508.056763,-310.81192,1246.237915,1113.160156,-381.564026,1267.269775,1034.006104,-329.413635,1172.588257,1039.171997,-403.812561,1194.212769,1034.9021,-284.770203,1314.949097,1037.218018,-357.785736,1340.655029,1033.954712
1034,0,2862.826904,-635.543213,1504.758789,-310.962982,1245.723877,1113.154541,-381.839691,1266.414917,1034.038086,-329.192047,1172.000977,1039.150757,-403.630249,1193.178101,1034.944946,-285.300598,1314.546265,1037.187012,-358.517731,1339.793091,1033.899414
1035,0,2875.84668,-631.689453,1501.989624,-311.088959,1245.231934,1113.175903,-382.083191,1265.599976,1034.083618,-329.010925,1171.319458,1039.17688,-403.279053,1192.015625,1034.817261,-285.821747,1314.184204,1037.213135,-359.106262,1339.079956,1033.948364
1036,0,2896.252441,-628.877808,1498.824707,-311.296783,1244.807617,1113.170532,-382.391174,1264.863647,1034.071655,-328.801178,1170.857422,1039.175537,-403.184937,1191.101685,1034.736694,-286.330566,1313.910522,1037.221558,-359.700653,1338.444214,1033.938843
1037,0,2908.512207,-624.122009,1496.111206,-311.435425,1244.42749,1113.196167,-382.66394,1264.067017,1034.079224,-328.550476,1170.354004,1039.220947,-403.010406,1190.275146,1034.767822,-286.860779,1313.61499,1037.2146,-360.38208,1337.917358,1034.004272
1038,0,2922.39917,-619.080872,1491.755371,-311.528656,1244.035522,1113.209473,-382.868774,1263.266479,1034.106567,-328.389679,1169.789551,1039.335083,-402.865723,1189.441895,1034.828979,-287.358459,1313.335693,1037.191406,-361.031372,1337.274292,1034.023071
1039,0,2929.751221,-612.690186,1488.733643,-311.512207,1243.532349,1113.22937,-383.06369,1262.380615,1034.162842,-328.01712,1169.312012,1039.356934,-402.678101,1188.52478,1034.824829,-287.760071,1312.979004,1037.19165,-361.574158,1336.514526,1034.037964
1040,0,2951.414062,-607.491028,1486.654907,-311.621216,1242.969238,1113.207031,-383.298492,1261.557739,1034.12085,-327.830627,1168.7229,1039.326782,-402.524414,1187.539307,1034.780884,-288.178436,1312.623047,1037.203613,-362.148621,1335.740112,1034.041016
1041,0,2964.459229,-600.768433,1484.611572,-311.678864,1242.409668,1113.186768,-383.527802,1260.733398,1034.121216,-327.593719,1168.169312,1039.317017,-402.431854,1186.622559,1034.835327,-288.676117,1312.263184,1037.182251,-362.806091,1334.981812,1034.045288
1042,0,2972.034668,-593.421326,1481.7771,-311.831451,1241.990967,1113.182129,-383.795319,1259.97644,1034.101318,-327.404633,1167.594971,1039.358887,-402.429565,1185.828125,1034.845337,-289.259399,1311.932861,1037.196655,-363.459595,1334.299194,1034.037354
1043,0,2994.574219,-587.430908,1477.280396,-311.930328,1241.554321,1113.218628,-384.044098,1259.103516,1034.177246,-327.200317,1167.058228,1039.366089,-402.410645,1184.979736,1034.861816,-289.773285,1311.63208,1037.208984,-364.066193,1333.675415,1034.079346
1044,0,3007.732422,-581.919189,1476.778198,-312.106598,1241.116943,1113.26062,-384.293762,1258.286621,1034.226318,-327.012726,1166.558472,1039.378906,-402.332092,1184.053955,1034.88855,-290.325745,1311.295532,1037.225464,-364.848785,1332.85376,1034.087524
1045,0,3016.525146,-575.790405,1474.161743,-312.203796,1240.65332,1113.280762,-384.516876,1257.532593,1034.231934,-326.785278,1166.121948,1039.408936,-402.16925,1183.115967,1034.967285,-290.850586,1310.97229,1037.232178,-365.485138,1332.081421,1034.090698
1046,0,3033.250977,-570.289368,1471.682861,-312.290619,1240.200562,1113.284424,-384.719086,1256.71875,1034.126831,-326.45575,1165.608887,1039.374268,-401.930145,1182.2323,1034.915161,-291.341248,1310.626709,1037.256714,-365.933533,1331.315918,1034.019043
1047,0,3045.09082,-564.860779,1470.054199,-312.351318,1239.74231,1113.248779,-384.951324,1255.821411,1034.180908,-326.113708,1165.026367,1039.383179,-401.672119,1181.307495,1034.926025,-291.771332,1310.210327,1037.189697,-366.478271,1330.590698,1034.050293
1048,0,,,,-312.551025,1239.292725,1113.197144,-385.240875,1254.889404,1034.148682,-325.843079,1164.455811,1039.311523,-401.550659,1180.304443,1034.866699,-292.318665,1309.83313,1037.181396,-367.193237,1329.791016,1034.033691
1049,0,3070.770752,-556.211914,1470.5802,-312.820862,1238.846924,1113.158936,-385.569061,1253.948364,1034.171265,-325.599915,1163.843262,1039.367432,-401.422485,1179.298218,1034.942139,-292.879425,1309.461548,1037.234497,-367.813171,1329.175049,1034.120361
1050,0,3089.469482,-551.314392,1471.672729,-313.065765,1238.416382,1113.159912,-385.750214,1253.136475,1034.151001,-325.301971,1163.262939,1039.365845,-401.255157,1178.349365,1034.913208,-293.406952,1309.133545,1037.244263,-368.381256,1328.33252,1034.119751
1051,0,3101.874512,-548.740662,1470.785767,-313.228302,1237.983887,1113.161011,-385.922821,1252.362671,1034.207886,-324.962372,1162.878906,1039.367188,-401.092133,1177.537231,1035.075195,-293.834839,1308.780029,1037.242432,-368.923401,1327.581909,1034.191406
1052,0,3110.115234,-544.883362,1472.469116,-313.370911,1237.557861,1113.161255,-386.122925,1251.519775,1034.214478,-324.669403,1162.385132,1039.359863,-400.94812,1176.687256,1035.112793,-294.321808,1308.408691,1037.27356,-369.475067,1326.832031,1034.167847
1053,0,,,,-313.467926,1237.133423,1113.161621,-386.317566,1250.682007,1034.231201,-324.344543,1161.848877,1039.368774,-400.706573,1175.802979,1035.08313,-294.820679,1308.057617,1037.257935,-370.098358,1326.040405,1034.241699
1054,0,,,,-313.628143,1236.687622,1113.150513,-386.51828,1249.894165,1034.237427,-324.085419,1161.327271,1039.372192,-400.495575,1174.83728,1035.062622,-295.394257,1307.669434,1037.237183,-370.786133,1325.290527,1034.312744
1055,0,,,,-313.754395,1236.213257,1113.161987,-386.6716,1249.14502,1034.269531,-323.88501,1160.867554,1039.371216,-400.304291,1173.918335,1035.106079,-295.836487,1307.327148,1037.296387,-371.410309,1324.479858,1034.20105
1056,0,,,,-313.901306,1235.693726,1113.192871,-386.904694,1248.072021,1034.368774,-323.644409,1160.184204,1039.414185,-400.166779,1172.836182,1035.145386,-296.354706,1306.914429,1037.331787,-372.18277,1323.526733,1034.258057
1057,0,,,,-314.05484,1235.144531,1113.223267,-387.07486,1247.249146,1034.386597,-323.417969,1159.644897,1039.379761,-400.013245,1171.930542,1035.191406,-296.881378,1306.542847,1037.372437,-372.825073,1322.7146,1034.250366
1058,0,,,,-314.199738,1234.527832,1113.280151,-387.287537,1246.413574,1034.425049,-323.164246,1159.161499,1039.334595,-399.804352,1171.101196,1035.146729,-297.365234,1306.123779,1037.365479,-373.397797,1321.971924,1034.147339
1059,0,,,,-314.235443,1234.07251,1113.310181,-387.482635,1245.530884,1034.493896,-322.845703,1158.701172,1039.286011,-399.567505,1170.310059,1035.142578,-297.815674,1305.778076,1037.312012,-373.986023,1321.299438,1034.249146
1060,0,,,,-314.333282,1233.628784,1113.30481,-387.683228,1244.889893,1034.440674,-322.530365,1158.235229,1039.293945,-399.299896,1169.360718,1035.087402,-298.270355,1305.425049,1037.294312,-374.500366,1320.575928,1034.211304
1061,0,3219.325928,-540.476257,1471.040527,-314.424377,1233.210571,1113.296387,-387.787231,1244.0979,1034.440186,-322.232605,1157.79834,1039.302734,-399.077789,1168.364746,1035.145752,-298.723389,1305.030029,1037.315796,-374.951508,1319.837036,1034.180298
1062,0,3224.467529,-541.440125,1473.067017,-314.552063,1232.771973,1113.319458,-387.947723,1243.197144,1034.467041,-321.997955,1157.322388,1039.3479,-398.875305,1167.474609,1035.266968,-299.198273,1304.597656,1037.351196,-375.519012,1319.024292,1034.185059
1063,0,3237.50293,-541.858276,1468.844971,-314.634003,1232.293701,1113.364624,-388.109558,1242.322754,1034.503296,-321.341248,1156.647705,1039.343628,-398.70166,1166.677612,1035.285645,-299.701324,1304.153809,1037.366211,-376.108612,1318.16748,1034.189331
1064,0,,,,-314.877319,1231.789185,1113.426025,-388.366974,1241.293823,1034.505615,-321.117249,1156.043213,1039.377563,-398.5849,1165.822876,1035.244873,-300.279358,1303.706543,1037.322876,-376.708252,1317.364014,1034.2146
1065,0,3252.249268,-543.7901,1469.545776,-315.011292,1231.302002,1113.41333,-388.503143,1240.48291,1034.511719,-320.917297,1155.491089,1039.44812,-398.355927,1164.777222,1035.219971,-300.780273,1303.29126,1037.271729,-377.260406,1316.595093,1034.256226
1066,0,,,,-315.138123,1230.832886,1113.355713,-388.627808,1239.584473,1034.453247,-320.650421,1155.020752,1039.423462,-398.171234,1163.88501,1035.205811,-301.1875,1302.949707,1037.294556,-377.811462,1315.844849,1034.240234
1067,0,,,,-315.19754,1230.31543,1113.354492,-388.756836,1238.643433,1034.488281,-320.348236,1154.46106,1039.36438,-397.898468,1163.033447,1035.273071,-301.654175,1302.601074,1037.304077,-378.356873,1315.026489,1034.321533
1068,0,,,,-315.420532,1229.875122,1113.370239,-388.971252,1237.903442,1034.420654,-320.176178,1154.079834,1039.38623,-397.711853,1162.293457,1035.235474,-302.215759,1302.218018,1037.359863,-378.904083,1314.204834,1034.272949
1069,0,3286.890869,-552.346313,1463.432251,-315.550354,1229.355713,1113.411743,-389.102509,1237.168579,1034.437866,-319.969818,1153.651489,1039.411743,-397.445343,1161.279541,1035.250732,-302.756378,1301.799194,1037.387817,-379.467712,1313.418091,1034.310669
1070,0,,,,-315.593079,1228.848022,1113.428833,-389.180573,1236.380127,1034.459595,-319.627502,1153.010864,1039.328003,-397.198364,1160.244019,1035.186279,-303.19455,1301.354004,1037.367554,-379.966644,1312.639282,1034.334717
1071,0,3308.0979,-556.673523,1460.906982,-315.547791,1228.34668,1113.404907,-389.260681,1235.287476,1034.453247,-319.20874,1152.496094,1039.408081,-396.825195,1159.28064,1035.265625,-303.567078,1300.886108,1037.37854,-380.395111,1311.902466,1034.336792
1072,0,,,,-315.50827,1227.884155,1113.396973,-389.327606,1234.201294,1034.447876,-318.817719,1151.971802,1039.380005,-396.401276,1158.451538,1035.335083,-303.92511,1300.4104,1037.373535,-380.806152,1310.986694,1034.33728
1073,0,3312.859863,-559.082458,1464.722778,-315.548981,1227.430908,1113.391357,-389.335907,1233.442871,1034.427979,-318.428497,1151.459106,1039.352417,-396.034821,1157.622192,1035.324219,-304.334717,1299.996704,1037.391846,-381.201416,1310.106323,1034.34314
1074,0,3326.378906,-562.551514,1464.041992,-315.585846,1226.88562,1113.431152,-389.449524,1232.665039,1034.506104,-318.042694,1151.047607,1039.414307,-395.721527,1156.694946,1035.351807,-304.781494,1299.618408,1037.429688,-381.72464,1309.306152,1034.360718
1075,0,3338.290527,-566.599731,1466.948242,-315.808472,1226.409058,1113.44165,-389.637756,1231.635132,1034.438721,-317.842163,1150.635986,1039.48291,-395.495544,1155.734863,1035.317627,-305.419067,1299.194702,1037.379517,-382.352234,1308.485352,1034.394897
1076,0,,,,-316.04126,1225.969604,1113.422607,-389.874023,1230.769775,1034.348877,-317.710693,1150.212036,1039.465088,-395.325592,1154.864014,1035.287476,-305.99704,1298.825684,1037.403564,-382.954132,1307.731079,1034.361084
1077,0,,,,-316.113159,1225.521729,1113.426514,-389.983582,1229.862427,1034.380127,-317.426697,1149.673584,1039.443481,-395.069366,1153.987305,1035.357788,-306.44986,1298.410156,1037.450073,-383.45932,1306.836182,1034.353638
1078,0,,,,-316.092224,1225.009155,1113.453003,-389.988434,1228.955322,1034.40564,-317.032959,1149.155029,1039.422241,-394.700439,1153.095337,1035.353882,-306.834351,1297.954834,1037.45813,-383.908539,1305.936279,1034.39563
1079,0,,,,-316.0737,1224.491821,1113.46106,-389.988495,1228.07666,1034.420654,-316.60022,1148.604004,1039.411377,-394.266357,1152.098022,1035.305298,-307.200958,1297.500977,1037.471436,-384.307678,1305.11377,1034.429565
1080,0,,,,-316.119781,1224.078247,1113.411377,-390.054657,1227.078369,1034.420532,-316.237244,1148.078003,1039.420166,-393.919128,1151.188232,1035.272217,-307.616516,1297.062744,1037.4729,-384.787323,1304.286743,1034.399902
1081,0,,,,-316.231171,1223.566895,1113.432983,-390.149628,1226.278076,1034.418579,-315.935028,1147.569824,1039.360229,-393.620209,1150.35083,1035.284058,-308.085297,1296.649902,1037.446045,-385.398254,1303.395996,1034.320557
1082,0,,,,-316.262238,1223.019409,1113.455688,-390.231445,1225.464722,1034.444092,-315.600952,1147.070312,1039.368408,-393.346863,1149.534912,1035.325684,-308.500641,1296.201416,1037.471802,-385.768524,1302.585571,1034.380249
1083,0,,,,-316.189056,1222.477905,1113.484009,-390.270508,1224.672974,1034.499023,-315.207611,1146.648315,1039.370117,-392.886078,1148.638184,1035.37146,-308.860779,1295.727051,1037.519897,-386.14682,1301.7146,1034.467529
1084,0,,,,-316.183197,1221.993286,1113.473633,-390.335754,1223.758667,1034.499146,-314.846985,1146.196411,1039.361938,-392.494843,1147.733398,1035.387817,-309.303101,1295.277466,1037.525146,-386.606049,1300.849854,1034.516724
1085,0,,,,-316.322174,1221.529053,1113.426758,-390.410522,1222.864136,1034.419067,-314.544342,1145.71228,1039.389648,-392.222168,1146.793457,1035.317383,-309.806549,1294.823486,1037.48584,-387.124878,1300.019775,1034.427979
1086,0,,,,-316.498627,1221.094971,1113.418457,-390.530182,1222.048096,1034.414551,-314.292694,1145.246094,1039.3927,-392.00296,1145.952637,1035.220215,-310.314117,1294.364868,1037.421265,-387.672638,1299.227417,1034.390869
1087,0,,,,-316.600311,1220.683472,1113.420898,-390.600739,1221.253174,1034.407349,-313.973358,1144.768677,1039.38623,-391.715637,1145.121704,1035.237915,-310.761841,1293.990112,1037.427612,-388.113983,1298.379272,1034.362305
1088,0,,,,-316.555695,1220.25293,1113.461792,-390.604736,1220.447998,1034.479492,-313.59549,1144.313477,1039.388306,-391.307129,1144.273804,1035.349487,-311.11438,1293.637695,1037.462891,-388.510803,1297.502319,1034.427246
1089,0,,,,-316.571777,1219.792236,1113.483032,-390.581207,1219.533325,1034.503906,-313.1875,1143.93103,1039.449341,-390.815277,1143.296387,1035.473145,-311.504211,1293.239624,1037.503662,-388.966827,1296.737305,1034.557983
1090,0,,,,-316.52243,1219.336548,1113.482666,-390.569153,1218.728149,1034.538086,-312.816803,1143.544189,1039.472534,-390.468872,1142.612549,1035.464355,-311.858978,1292.837036,1037.515991,-389.327301,1295.938965,1034.597168
1091,0,,,,-316.504456,1218.82312,1113.446655,-390.552795,1217.933472,1034.528442,-312.457214,1143.071899,1039.4552,-390.089661,1141.704712,1035.427734,-312.20105,1292.36145,1037.460205,-389.693695,1295.127441,1034.500122
1092,0,,,,-316.50293,1218.293823,1113.396606,-390.533508,1217.140991,1034.527222,-312.062378,1142.540527,1039.424561,-389.668152,1140.742065,1035.416626,-312.561096,1291.844238,1037.452271,-390.082703,1294.237915,1034.477295
1093,0,,,,-316.460754,1217.758545,1113.420776,-390.543671,1216.243286,1034.589233,-311.674103,1142.068481,1039.408569,-389.24118,1139.909668,1035.468872,-312.938385,1291.297485,1037.456299,-390.496796,1293.310791,1034.588501
1094,0,,,,-316.570068,1217.285034,1113.449585,-390.593018,1215.329346,1034.59668,-311.382904,1141.632568,1039.421631,-388.964569,1139.125122,1035.477783,-313.3909,1290.804077,1037.502686,-390.910126,1292.504272,1034.638306
1095,0,,,,-316.660248,1216.825317,1113.460327,-390.702911,1214.431396,1034.589844,-311.095093,1141.148315,1039.442139,-388.700409,1138.283081,1035.474121,-313.869324,1290.328125,1037.548218,-391.393829,1291.662476,1034.655762
1096,0,,,,-316.786194,1216.360352,1113.47168,-390.806427,1213.681274,1034.552979,-310.820221,1140.661865,1039.443604,-388.410919,1137.44458,1035.406494,-314.289703,1289.876465,1037.528076,-391.892029,1290.795288,1034.596069
1097,0,,,,-316.804657,1215.928223,1113.480835,-390.808197,1212.828369,1034.554932,-310.440247,1140.230835,1039.458984,-388.02063,1136.580078,1035.407227,-314.70816,1289.472168,1037.513184,-392.314667,1289.801025,1034.608276
1098,0,,,,-316.793701,1215.464233,1113.456421,-390.788147,1212.019043,1034.54834,-310.029877,1139.817139,1039.477661,-387.583069,1135.771851,1035.423218,-315.064697,1289.051392,1037.486816,-392.759155,1288.909424,1034.575928
1099,0,,,,-316.743561,1214.955688,1113.487305,-390.714783,1211.102661,1034.60144,-309.589081,1139.366211,1039.500732,-387.136322,1134.926514,1035.469116,-315.429169,1288.590576,1037.522705,-393.049286,1288.114014,1034.608154
1100,0,,,,-316.718201,1214.421631,1113.510376,-390.690277,1210.225098,1034.646606,-309.167877,1138.932251,1039.524536,-386.714935,1134.07019,1035.463989,-315.769958,1288.093018,1037.569702,-393.413727,1287.321411,1034.661499
1101,0,,,,-316.753876,1213.949463,1113.516724,-390.625671,1209.323242,1034.655029,-308.776947,1138.498779,1039.540894,-386.233246,1133.218872,1035.459473,-316.131653,1287.602417,1037.637085,-393.832825,1286.417725,1034.615356
1102,0,,,,-316.69104,1213.499756,1113.526123,-390.564575,1208.443481,1034.710449,-308.279266,1138.069458,1039.560303,-385.790161,1132.442993,1035.486206,-316.458527,1287.124878,1037.626953,-394.146606,1285.488647,1034.666748
1103,0,,,,-316.556885,1213.03064,1113.526489,-390.498749,1207.550903,1034.74585,-307.838959,1137.636841,1039.581177,-385.300323,1131.623169,1035.535278,-316.767487,1286.61438,1037.626099,-394.441986,1284.565308,1034.747192
1104,0,,,,-316.571869,1212.559692,1113.501221,-390.486237,1206.722412,1034.727661,-307.488129,1137.156006,1039.531372,-384.904144,1130.750488,1035.474731,-317.17746,1286.108276,1037.623291,-394.820679,1283.737915,1034.691528
1105,0,,,,-316.750061,1212.06311,1113.492554,-390.566467,1205.790039,1034.620239,-307.1987,1136.657715,1039.464966,-384.500702,1129.56958,1035.494507,-317.697845,1285.605713,1037.603149,-395.316376,1282.760254,1034.610107
1106,0,,,,-316.878448,1211.581787,1113.512695,-390.621399,1204.923584,1034.525146,-306.896088,1136.216187,1039.469238,-384.226013,1128.87207,1035.41394,-318.181152,1285.131714,1037.588745,-395.800964,1281.800293,1034.554321
1107,0,,,,-316.809814,1211.047974,1113.574097,-390.577576,1203.993042,1034.567505,-306.470367,1135.768921,1039.507812,-383.790527,1128.064331,1035.538086,-318.508392,1284.655762,1037.630249,-396.155792,1280.894287,1034.615723
1108,0,,,,-316.711548,1210.47937,1113.586304,-390.524658,1203.140015,1034.668701,-306.046173,1135.354614,1039.520142,-383.306122,1127.280884,1035.581665,-318.82074,1284.120483,1037.663086,-396.475128,1279.992798,1034.702759
