Frame,hayashide_CentreOfMass_X,hayashide_CentreOfMass_Y,hayashide_CentreOfMass_Z,hayashide_LHeadAngles_X,hayashide_LHeadAngles_Y,hayashide_LHeadAngles_Z,hayashide_LNeckAngles_X,hayashide_LNeckAngles_Y,hayashide_LNeckAngles_Z,hayashide_RHeadAngles_X,hayashide_RHeadAngles_Y,hayashide_RHeadAngles_Z,hayashide_RNeckAngles_X,hayashide_RNeckAngles_Y,hayashide_RNeckAngles_Z,hayashide_LThoraxAngles_X,hayashide_LThoraxAngles_Y,hayashide_LThoraxAngles_Z,hayashide_RThoraxAngles_X,hayashide_RThoraxAngles_Y,hayashide_RThoraxAngles_Z,robot_X,robot_Y,robot_Z
243,,,,,,,,,,,,,,,,52.2264,6.08466,-0.802271,52.2264,-6.08466,0.802271,-1537.795776,29.852953,1142.640259
244,,,,,,,,,,,,,,,,52.4467,5.78501,-1.04659,52.4467,-5.78501,1.04659,-1537.823853,29.861217,1142.632202
245,,,,,,,,,,,,,,,,52.7163,5.47259,-1.09188,52.7163,-5.47259,1.09188,-1537.762207,29.856348,1142.602051
246,,,,,,,,,,,,,,,,52.892,5.20814,-0.9933,52.892,-5.20814,0.9933,-1537.732178,29.8234,1142.572632
247,,,,,,,,,,,,,,,,53.037,4.48062,-1.22087,53.037,-4.48062,1.22087,-1537.730957,29.818018,1142.609131
248,,,,,,,,,,,,,,,,53.1875,4.58471,-0.596625,53.1875,-4.58471,0.596625,-1537.746948,29.806187,1142.626587
249,,,,,,,,,,,,,,,,53.2551,4.46199,-0.334757,53.2551,-4.46199,0.334757,-1537.783203,29.826733,1142.633423
250,,,,,,,,,,,,,,,,53.3901,3.70001,-0.527806,53.3901,-3.70001,0.527806,-1537.80481,29.844427,1142.621216
251,,,,,,,,,,,,,,,,53.4536,3.89532,0.18931,53.4536,-3.89532,-0.18931,-1537.758667,29.844677,1142.5802
252,,,,,,,,,,,,,,,,53.4717,3.79119,0.650374,53.4717,-3.79119,-0.650374,-1537.732178,29.815292,1142.585938
253,,,,,,,,,,,,,,,,53.5234,3.15252,0.591909,53.5234,-3.15252,-0.591909,-1537.728149,29.80439,1142.602905
254,,,,,,,,,,,,,,,,53.6008,3.71993,1.64101,53.6008,-3.71993,-1.64101,-1537.752197,29.810022,1142.629883
255,,,,,,,,,,,,,,,,53.7276,3.90515,2.1898,53.7276,-3.90515,-2.1898,-1537.775391,29.829365,1142.645874
256,,,,,,,,,,,,,,,,54.023,4.16675,2.65932,54.023,-4.16675,-2.65932,-1537.793457,29.840918,1142.638672
257,,,,,,,,,,,,,,,,54.3721,4.38976,3.0922,54.3721,-4.38976,-3.0922,-1537.759766,29.840612,1142.607788
258,,,,,,,,,,,,,,,,54.8674,4.47016,3.44553,54.8674,-4.47016,-3.44553,-1537.761475,29.831797,1142.582764
259,,,,,,,,,,,,,,,,55.4034,4.67678,3.8964,55.4034,-4.67678,-3.8964,-1537.741821,29.829861,1142.586426
260,,,,,,,,,,,,,,,,56.0639,4.74439,4.32626,56.0639,-4.74439,-4.32626,-1537.750122,29.806831,1142.610229
261,,,,,,,,,,,,,,,,56.7335,5.05102,4.71756,56.7335,-5.05102,-4.71756,-1537.774658,29.833071,1142.659668
262,,,,,,,,,,,,,,,,57.3864,5.43216,4.98151,57.3864,-5.43216,-4.98151,-1537.788574,29.845753,1142.641724
263,,,,,,,,,,,,,,,,58.0888,5.78181,5.16559,58.0888,-5.78181,-5.16559,-1537.794067,29.856005,1142.614624
264,,,,,,,,,,,,,,,,58.935,5.92501,5.41572,58.935,-5.92501,-5.41572,-1537.768921,29.834497,1142.587158
265,,,,,,,,,,,,,,,,59.63,6.26555,5.62995,59.63,-6.26555,-5.62995,-1537.741333,29.821459,1142.567627
266,,,,,,,,,,,,,,,,60.2514,6.58867,5.84258,60.2514,-6.58867,-5.84258,-1537.754883,29.809166,1142.605469
267,,,,,,,,,,,,,,,,60.9324,6.87007,5.82815,60.9324,-6.87007,-5.82815,-1537.792114,29.811008,1142.64209
268,,,,,,,,,,,,,,,,61.6965,7.12674,5.65517,61.6965,-7.12674,-5.65517,-1537.791016,29.830412,1142.650269
269,,,,,,,,,,,,,,,,62.4719,7.30925,5.4866,62.4719,-7.30925,-5.4866,-1537.772339,29.847649,1142.628906
270,,,,,,,,,,,,,,,,63.1497,7.66114,5.30111,63.1497,-7.66114,-5.30111,-1537.758789,29.837568,1142.593994
271,,,,,,,,,,,,,,,,63.8239,7.843,5.12863,63.8239,-7.843,-5.12863,-1537.758545,29.825781,1142.588989
272,,,,,,,,,,,,,,,,64.4107,7.84702,4.94228,64.4107,-7.84702,-4.94228,-1537.742554,29.806604,1142.606567
273,,,,,,,,,,,,,,,,64.9254,7.92761,4.61461,64.9254,-7.92761,-4.61461,-1537.76709,29.82962,1142.637451
274,,,,,,,,,,,,,,,,65.4134,7.95839,4.41484,65.4134,-7.95839,-4.41484,-1537.78772,29.8193,1142.652832
275,,,,,,,,,,,,,,,,65.6728,7.99417,4.2854,65.6728,-7.99417,-4.2854,-1537.774536,29.834883,1142.620239
276,,,,,,,,,,,,,,,,66.1648,7.98143,4.01651,66.1648,-7.98143,-4.01651,-1537.779297,29.834663,1142.611694
277,,,,,,,,,,,,,,,,66.3714,7.86294,3.75832,66.3714,-7.86294,-3.75832,-1537.737549,29.817255,1142.602539
278,,,,-16.3645,7.73635,3.45113,-49.8655,0.299805,7.2431,-16.3645,-7.73635,-3.45113,-49.8655,0.299805,7.2431,66.7311,7.90599,3.51123,66.7311,-7.90599,-3.51123,-1537.736206,29.812603,1142.592773
279,,,,-16.6931,7.4857,3.6871,-49.9704,0.0339469,6.7403,-16.6931,-7.4857,-3.6871,-49.9704,0.0339469,6.7403,67.1332,7.65459,3.3421,67.1332,-7.65459,-3.3421,-1537.748901,29.802324,1142.630737
280,,,,-16.8001,6.95901,3.36402,-50.0709,0.944852,6.38351,-16.8001,-6.95901,-3.36402,-50.0709,0.944852,6.38351,67.3261,7.97579,3.16945,67.3261,-7.97579,-3.16945,-1537.778931,29.813028,1142.63916
281,,,,-17.4787,7.43883,4.06531,-49.4924,-0.181957,5.86217,-17.4787,-7.43883,-4.06531,-49.4924,-0.181957,5.86217,67.4368,7.72404,2.80923,67.4368,-7.72404,-2.80923,-1537.796387,29.830097,1142.650391
282,,,,-18.0178,7.36924,3.85953,-48.8671,0.0083615,5.48473,-18.0178,-7.36924,-3.85953,-48.8671,0.0083615,5.48473,67.3402,7.74679,2.43632,67.3402,-7.74679,-2.43632,-1537.759155,29.825258,1142.591797
283,,,,-18.098,7.68279,4.08002,-48.6286,-0.447228,5.09745,-18.098,-7.68279,-4.08002,-48.6286,-0.447228,5.09745,67.1971,7.67501,1.99007,67.1971,-7.67501,-1.99007,-1537.760742,29.840424,1142.588257
284,,,,-17.9601,7.34368,3.42659,-48.7815,-0.0727737,4.76086,-17.9601,-7.34368,-3.42659,-48.7815,-0.0727737,4.76086,67.1709,7.32848,1.4613,67.1709,-7.32848,-1.4613,-1537.744385,29.817759,1142.580933
285,,,,-18.2662,8.0137,3.86581,-48.3889,-1.05249,4.50315,-18.2662,-8.0137,-3.86581,-48.3889,-1.05249,4.50315,67.1104,7.1416,1.04231,67.1104,-7.1416,-1.04231,-1537.76416,29.82914,1142.606445
286,,,,-18.0018,8.27332,3.99744,-48.8786,-1.97699,4.64268,-18.0018,-8.27332,-3.99744,-48.8786,-1.97699,4.64268,67.3122,6.45709,1.00586,67.3122,-6.45709,-1.00586,-1537.778687,29.803955,1142.639893
287,,,,-17.7394,7.93904,3.18285,-49.5949,-1.38977,5.08497,-17.7394,-7.93904,-3.18285,-49.5949,-1.38977,5.08497,67.7227,6.16424,1.07469,67.7227,-6.16424,-1.07469,-1537.765625,29.831146,1142.619019
288,,,,-17.8415,8.22001,3.03812,-49.9994,-1.50459,5.78031,-17.8415,-8.22001,-3.03812,-49.9994,-1.50459,5.78031,68.2347,6.08998,1.40808,68.2347,-6.08998,-1.40808,-1537.762329,29.823278,1142.611328
289,,,,-18.2109,8.64505,3.5628,-50.1767,-2.1902,6.14077,-18.2109,-8.64505,-3.5628,-50.1767,-2.1902,6.14077,68.8058,6.06368,1.75183,68.8058,-6.06368,-1.75183,-1537.753174,29.83082,1142.591309
290,,,,-18.4496,8.86259,3.48391,-50.5558,-2.40342,6.97998,-18.4496,-8.86259,-3.48391,-50.5558,-2.40342,6.97998,69.4181,5.89837,2.31901,69.4181,-5.89837,-2.31901,-1537.726685,29.815989,1142.585205
291,,,,-18.5957,8.09842,2.71717,-50.9569,-1.27651,7.42853,-18.5957,-8.09842,-2.71717,-50.9569,-1.27651,7.42853,69.932,5.91926,2.82401,69.932,-5.91926,-2.82401,-1537.760376,29.809402,1142.61084
292,,,,-19.2666,8.68175,3.40445,-50.8051,-2.67338,7.71907,-19.2666,-8.68175,-3.40445,-50.8051,-2.67338,7.71907,70.4414,5.43447,3.11638,70.4414,-5.43447,-3.11638,-1537.791748,29.81896,1142.625244
293,,,,-19.3622,8.44178,3.01307,-51.6804,-2.61893,8.00018,-19.3622,-8.44178,-3.01307,-51.6804,-2.61893,8.00018,71.363,4.9649,3.22473,71.363,-4.9649,-3.22473,-1537.77478,29.819851,1142.637329
294,,,,-19.5323,8.04529,2.85113,-52.0084,-2.53882,7.88852,-19.5323,-8.04529,-2.85113,-52.0084,-2.53882,7.88852,71.8262,4.6481,3.28578,71.8262,-4.6481,-3.28578,-1537.775879,29.817221,1142.628662
295,,,,-20.1279,8.47773,3.46454,-52.1662,-3.49031,7.68662,-20.1279,-8.47773,-3.46454,-52.1662,-3.49031,7.68662,72.5888,4.43183,3.09732,72.5888,-4.43183,-3.09732,-1537.751831,29.820259,1142.609497
296,,,,-20.3043,7.58521,2.46768,-52.6506,-2.45905,7.24029,-20.3043,-7.58521,-2.46768,-52.6506,-2.45905,7.24029,73.1835,4.09518,2.69518,73.1835,-4.09518,-2.69518,-1537.751953,29.82375,1142.581909
297,,,,-20.8606,7.63437,2.32456,-52.8331,-2.4404,7.12672,-20.8606,-7.63437,-2.32456,-52.8331,-2.4404,7.12672,73.9134,4.01546,2.43583,73.9134,-4.01546,-2.43583,-1537.753296,29.802227,1142.608765
298,,,,-21.1966,7.71383,2.18059,-53.109,-2.64865,7.14012,-21.1966,-7.71383,-2.18059,-53.109,-2.64865,7.14012,74.4982,3.71837,2.27012,74.4982,-3.71837,-2.27012,-1537.767944,29.80777,1142.627808
299,,,,-21.8051,8.0955,1.68919,-52.8975,-2.74689,7.45132,-21.8051,-8.0955,-1.68919,-52.8975,-2.74689,7.45132,74.8569,3.47865,2.00664,74.8569,-3.47865,-2.00664,-1537.786621,29.817877,1142.651367
300,,,,-22.7279,8.70767,1.91204,-52.3747,-3.42488,7.5794,-22.7279,-8.70767,-1.91204,-52.3747,-3.42488,7.5794,75.247,3.40055,1.84323,75.247,-3.40055,-1.84323,-1537.789429,29.820463,1142.640625
301,,,,-22.802,7.98457,1.23411,-52.4077,-2.88085,7.27471,-22.802,-7.98457,-1.23411,-52.4077,-2.88085,7.27471,75.3,2.96637,1.69766,75.3,-2.96637,-1.69766,-1537.759644,29.811686,1142.616211
302,,,,-22.9598,8.55466,0.650251,-52.3526,-3.00184,8.0155,-22.9598,-8.55466,-0.650251,-52.3526,-3.00184,8.0155,75.3465,2.74122,1.6395,75.3465,-2.74122,-1.6395,-1537.734985,29.818096,1142.593018
303,,,,-23.8554,8.73562,1.26426,-51.5863,-3.92152,7.60106,-23.8554,-8.73562,-1.26426,-51.5863,-3.92152,7.60106,75.4629,2.49956,1.54211,75.4629,-2.49956,-1.54211,-1537.755249,29.813675,1142.584229
304,,,,-24.1394,8.55783,0.936311,-51.2726,-3.9943,7.78954,-24.1394,-8.55783,-0.936311,-51.2726,-3.9943,7.78954,75.381,2.09596,1.70181,75.381,-2.09596,-1.70181,-1537.770264,29.815908,1142.623901
305,,,,-24.0925,7.47921,-0.331553,-51.3244,-2.45572,7.77556,-24.0925,-7.47921,0.331553,-51.3244,-2.45572,7.77556,75.3694,1.96624,1.73296,75.3694,-1.96624,-1.73296,-1537.788818,29.830542,1142.634644
306,,,,-24.2248,7.58451,-0.624187,-51.287,-2.46599,8.07516,-24.2248,-7.58451,0.624187,-51.287,-2.46599,8.07516,75.4337,1.79973,1.77156,75.4337,-1.79973,-1.77156,-1537.776489,29.818003,1142.628052
307,,,,-24.494,7.24537,-0.972529,-50.8563,-2.37495,8.35536,-24.494,-7.24537,0.972529,-50.8563,-2.37495,8.35536,75.2387,1.4553,2.12782,75.2387,-1.4553,-2.12782,-1537.782349,29.83008,1142.607056
308,,,,-24.4704,6.99374,-1.43669,-50.5529,-2.27551,8.62901,-24.4704,-6.99374,1.43669,-50.5529,-2.27551,8.62901,74.8692,1.07165,2.32199,74.8692,-1.07165,-2.32199,-1537.749023,29.816082,1142.584717
309,,,,-24.5082,6.78706,-1.94936,-50.4177,-1.95075,9.13233,-24.5082,-6.78706,1.94936,-50.4177,-1.95075,9.13233,74.7501,0.885755,2.66605,74.7501,-0.885755,-2.66605,-1537.74939,29.816357,1142.583008
310,,,,-24.9161,7.50663,-1.56265,-49.9902,-3.02169,9.60584,-24.9161,-7.50663,1.56265,-49.9902,-3.02169,9.60584,74.6626,0.627557,2.8608,74.6626,-0.627557,-2.8608,-1537.748901,29.817375,1142.611938
311,,,,-24.4134,6.61822,-2.58714,-50.2652,-1.91761,9.9305,-24.4134,-6.61822,2.58714,-50.2652,-1.91761,9.9305,74.4362,0.341802,3.19448,74.4362,-0.341802,-3.19448,-1537.797852,29.831589,1142.643066
312,,,,-24.4862,6.30367,-2.92821,-49.8529,-1.68188,10.2463,-24.4862,-6.30367,2.92821,-49.8529,-1.68188,10.2463,74.0889,0.162238,3.54652,74.0889,-0.162238,-3.54652,-1537.786987,29.824514,1142.635132
313,,,,-24.3785,5.93411,-3.38474,-49.8167,-1.12206,10.638,-24.3785,-5.93411,3.38474,-49.8167,-1.12206,10.638,73.962,0.137252,3.92618,73.962,-0.137252,-3.92618,-1537.752563,29.818645,1142.618042
314,,,,-24.9542,6.47412,-3.05029,-48.9712,-1.94832,11.2676,-24.9542,-6.47412,3.05029,-48.9712,-1.94832,11.2676,73.637,0.0215971,4.38894,73.637,-0.0215971,-4.38894,-1537.741821,29.821846,1142.590454
315,,,,-24.8865,6.00737,-3.42938,-48.8391,-1.53174,11.6611,-24.8865,-6.00737,3.42938,-48.8391,-1.53174,11.6611,73.4466,-0.140389,4.88742,73.4466,0.140389,-4.88742,-1537.765869,29.833393,1142.59436
316,,,,-24.7489,5.76062,-3.82069,-48.7786,-1.39386,11.9383,-24.7489,-5.76062,3.82069,-48.7786,-1.39386,11.9383,73.2248,-0.45137,5.093,73.2248,0.45137,-5.093,-1537.778198,29.828342,1142.598389
317,,,,-24.7882,5.22524,-4.44167,-48.4736,-1.01074,12.0427,-24.7882,-5.22524,4.44167,-48.4736,-1.01074,12.0427,72.9475,-0.852297,5.18971,72.9475,0.852297,-5.18971,-1537.778564,29.825188,1142.630981
318,,,,-24.6542,5.02298,-4.95852,-48.5798,-0.982344,12.3046,-24.6542,-5.02298,4.95852,-48.5798,-0.982344,12.3046,72.8725,-1.35549,5.25934,72.8725,1.35549,-5.25934,-1537.78479,29.823652,1142.643921
319,,,,-24.5464,4.76507,-5.52235,-48.7547,-0.780571,12.1553,-24.5464,-4.76507,5.52235,-48.7547,-0.780571,12.1553,72.9103,-1.76798,4.93143,72.9103,1.76798,-4.93143,-1537.753418,29.841619,1142.624756
320,,,,-24.6782,4.70224,-6.35163,-48.9159,-0.976524,12.1361,-24.6782,-4.70224,6.35163,-48.9159,-0.976524,12.1361,73.0888,-2.64286,4.41272,73.0888,2.64286,-4.41272,-1537.745972,29.839701,1142.591187
321,,,,-24.9068,4.48091,-7.41069,-48.921,-0.48738,12.2586,-24.9068,-4.48091,7.41069,-48.921,-0.48738,12.2586,73.2788,-3.09545,4.00265,73.2788,3.09545,-4.00265,-1537.778442,29.844297,1142.59436
322,,,,-25.0573,4.40932,-8.53946,-49.0011,-0.0977709,12.3793,-25.0573,-4.40932,8.53946,-49.0011,-0.0977709,12.3793,73.439,-3.61102,3.43581,73.439,3.61102,-3.43581,-1537.769043,29.829021,1142.588257
323,,,,-25.4043,4.19809,-9.93745,-49.239,0.230288,12.4446,-25.4043,-4.19809,9.93745,-49.239,0.230288,12.4446,73.9152,-4.50914,2.75319,73.9152,4.50914,-2.75319,-1537.786743,29.836302,1142.629028
324,,,,-25.8245,3.78459,-11.5206,-49.4034,0.653463,12.4441,-25.8245,-3.78459,11.5206,-49.4034,0.653463,12.4441,74.3969,-5.57852,2.03617,74.3969,5.57852,-2.03617,-1537.783447,29.811733,1142.634644
325,,,,-26.1052,3.57246,-12.946,-49.5887,1.26994,12.6228,-26.1052,-3.57246,12.946,-49.5887,1.26994,12.6228,74.8044,-6.21536,1.46373,74.8044,6.21536,-1.46373,-1537.786011,29.816771,1142.63916
326,,,,-26.5291,3.54151,-14.3691,-49.7206,1.59406,13.1766,-26.5291,-3.54151,14.3691,-49.7206,1.59406,13.1766,75.2297,-7.0119,1.12311,75.2297,7.0119,-1.12311,-1537.748657,29.80117,1142.612915
327,,,,-27.1194,3.37524,-15.9085,-49.7529,1.92786,13.8321,-27.1194,-3.37524,15.9085,-49.7529,1.92786,13.8321,75.7149,-7.95634,0.895106,75.7149,7.95634,-0.895106,-1537.749878,29.822302,1142.592773
328,,,,-27.6818,3.2629,-17.2273,-49.7154,1.51685,14.1103,-27.6818,-3.2629,17.2273,-49.7154,1.51685,14.1103,75.9474,-9.40711,0.35354,75.9474,9.40711,-0.35354,-1537.76709,29.829041,1142.591187
329,,,,-28.1749,2.6519,-18.3644,-49.8595,2.33669,14.5108,-28.1749,-2.6519,18.3644,-49.8595,2.33669,14.5108,76.6725,-9.90048,0.514309,76.6725,9.90048,-0.514309,-1537.766357,29.827339,1142.620972
330,,,,-28.7836,1.80615,-19.4966,-49.4141,2.49602,14.4973,-28.7836,-1.80615,19.4966,-49.4141,2.49602,14.4973,76.8152,-11.0448,0.285401,76.8152,11.0448,-0.285401,-1537.784058,29.83445,1142.632935
331,,,,-29.2593,1.28453,-20.1963,-49.0735,2.17989,14.4445,-29.2593,-1.28453,20.1963,-49.0735,2.17989,14.4445,76.8385,-12.1356,0.0499224,76.8385,12.1356,-0.0499224,-1537.773193,29.813337,1142.630737
332,,,,-29.9922,1.20676,-20.816,-48.7623,1.21527,14.6378,-29.9922,-1.20676,20.816,-48.7623,1.21527,14.6378,76.9165,-13.498,-0.262668,76.9165,13.498,0.262668,-1537.748291,29.82375,1142.611328
333,,,,-29.8279,0.0719725,-21.0929,-48.4532,0.607438,13.3851,-29.8279,-0.0719725,21.0929,-48.4532,0.607438,13.3851,76.4439,-14.987,-0.97776,76.4439,14.987,0.97776,-1537.75708,29.823826,1142.591309
334,,,,-29.8905,-0.611971,-21.7158,-48.563,0.180495,12.8703,-29.8905,0.611971,21.7158,-48.563,0.180495,12.8703,76.5296,-16.3503,-1.41959,76.5296,16.3503,1.41959,-1537.752197,29.815363,1142.58374
335,,,,-29.8965,-1.17343,-22.4896,-48.7259,-0.162199,12.5146,-29.8965,1.17343,22.4896,-48.7259,-0.162199,12.5146,76.5864,-17.6708,-1.88112,76.5864,17.6708,1.88112,-1537.775757,29.827225,1142.607422
336,,,,-29.7148,-1.78833,-23.3362,-49.25,0.0054338,12.2583,-29.7148,1.78833,23.3362,-49.25,0.0054338,12.2583,76.9628,-18.6767,-2.09256,76.9628,18.6767,2.09256,-1537.76709,29.825397,1142.618774
337,,,,-29.6013,-2.49252,-24.5546,-48.9463,-0.072154,11.8141,-29.6013,2.49252,24.5546,-48.9463,-0.072154,11.8141,76.452,-20.0464,-2.97987,76.452,20.0464,2.97987,-1537.768188,29.807934,1142.636963
338,,,,-29.5079,-3.18767,-26.0189,-48.9694,0.588911,12.0445,-29.5079,3.18767,26.0189,-48.9694,0.588911,12.0445,76.4542,-20.9568,-3.20197,76.4542,20.9568,3.20197,-1537.737427,29.804905,1142.61731
339,,,,-29.4489,-3.58001,-27.5748,-48.9805,0.721352,12.2087,-29.4489,3.58001,27.5748,-48.9805,0.721352,12.2087,76.2299,-22.2339,-3.85342,76.2299,22.2339,3.85342,-1537.744385,29.818113,1142.599243
340,,,,-29.33,-4.37629,-29.3746,-48.7488,1.30235,12.2328,-29.33,4.37629,29.3746,-48.7488,1.30235,12.2328,75.898,-23.4635,-4.56614,75.898,23.4635,4.56614,-1537.762085,29.818834,1142.57373
341,,,,-29.1183,-4.63804,-30.8864,-48.915,1.4882,12.3896,-29.1183,4.63804,30.8864,-48.915,1.4882,12.3896,75.6616,-24.6094,-5.23662,75.6616,24.6094,5.23662,-1537.763916,29.83462,1142.59314
342,,,,-28.8844,-5.11318,-32.4776,-48.9975,1.55238,12.4942,-28.8844,5.11318,32.4776,-48.9975,1.55238,12.4942,75.3181,-26.0509,-5.90982,75.3181,26.0509,5.90982,-1537.782593,29.831688,1142.622559
343,,,,-28.5529,-5.38329,-33.9415,-49.0553,1.71774,12.4781,-28.5529,5.38329,33.9415,-49.0553,1.71774,12.4781,74.8353,-27.1544,-6.77669,74.8353,27.1544,6.77669,-1537.783203,29.822712,1142.648682
344,,,,-28.3145,-5.60752,-35.4801,-49.0846,1.76699,12.6242,-28.3145,5.60752,35.4801,-49.0846,1.76699,12.6242,74.3207,-28.3776,-7.62291,74.3207,28.3776,7.62291,-1537.772583,29.801865,1142.641602
345,,,,-27.9668,-5.7878,-36.8373,-49.3084,1.5368,12.6148,-27.9668,5.7878,36.8373,-49.3084,1.5368,12.6148,73.804,-29.7676,-8.48133,73.804,29.7676,8.48133,-1537.734009,29.797878,1142.612549
346,,,,-27.5172,-6.22785,-38.1876,-49.3584,1.61633,12.3834,-27.5172,6.22785,38.1876,-49.3584,1.61633,12.3834,73.2191,-30.981,-9.38735,73.2191,30.981,9.38735,-1537.74939,29.799715,1142.582886
347,,,,-27.1946,-6.91575,-39.5878,-49.1967,1.58076,11.915,-27.1946,6.91575,39.5878,-49.1967,1.58076,11.915,72.5664,-32.4278,-10.5291,72.5664,32.4278,10.5291,-1537.755493,29.82795,1142.601074
348,,,,-26.9723,-6.63869,-41.0097,-49.672,1.23022,12.1533,-26.9723,6.63869,41.0097,-49.672,1.23022,12.1533,72.0939,-33.7441,-11.5052,72.0939,33.7441,11.5052,-1537.771484,29.838123,1142.618042
349,,,,-26.4317,-7.28779,-42.299,-49.4559,1.20049,11.6113,-26.4317,7.28779,42.299,-49.4559,1.20049,11.6113,71.1491,-35.0467,-12.7379,71.1491,35.0467,12.7379,-1537.775757,29.827139,1142.651001
350,,,,-25.9395,-7.75941,-43.8235,-49.4818,1.27117,11.459,-25.9395,7.75941,43.8235,-49.4818,1.27117,11.459,70.3859,-36.3901,-13.7696,70.3859,36.3901,13.7696,-1537.731567,29.810863,1142.623901
351,,,,-25.5416,-8.02895,-45.2744,-49.6351,1.18042,11.357,-25.5416,8.02895,45.2744,-49.6351,1.18042,11.357,69.6762,-37.7349,-14.8471,69.6762,37.7349,14.8471,-1537.733765,29.79384,1142.598267
352,,,,-25.1728,-8.29094,-46.6917,-49.5998,0.978296,11.292,-25.1728,8.29094,46.6917,-49.5998,0.978296,11.292,68.6937,-39.0601,-16.0698,68.6937,39.0601,16.0698,-1537.734741,29.822311,1142.580322
353,,,,-24.8059,-8.63054,-48.054,-49.7596,0.821537,11.2773,-24.8059,8.63054,48.054,-49.7596,0.821537,11.2773,67.9949,-40.4453,-16.9964,67.9949,40.4453,16.9964,-1537.742676,29.837784,1142.604736
354,,,,-24.2932,-9.04392,-49.3919,-50.0863,0.425821,11.3287,-24.2932,9.04392,49.3919,-50.0863,0.425821,11.3287,67.2157,-42.1539,-17.7668,67.2157,42.1539,17.7668,-1537.776001,29.833759,1142.624634
355,,,,-23.7063,-9.50522,-50.7767,-50.2296,0.991329,11.186,-23.7063,9.50522,50.7767,-50.2296,0.991329,11.186,66.7688,-43.0007,-18.4684,66.7688,43.0007,18.4684,-1537.782837,29.829672,1142.6427
356,,,,-23.0528,-9.8593,-52.0888,-50.7081,0.845967,11.3054,-23.0528,9.8593,52.0888,-50.7081,0.845967,11.3054,66.1361,-44.5076,-18.9874,66.1361,44.5076,18.9874,-1537.757935,29.809759,1142.636597
357,,,,-22.4417,-10.2845,-53.3088,-51.0502,0.992319,11.2617,-22.4417,10.2845,53.3088,-51.0502,0.992319,11.2617,65.6737,-45.687,-19.4847,65.6737,45.687,19.4847,-1537.740601,29.800144,1142.609741
358,,,,-21.9797,-10.5888,-54.614,-51.202,0.951706,11.3045,-21.9797,10.5888,54.614,-51.202,0.951706,11.3045,64.8414,-46.8991,-20.3824,64.8414,46.8991,20.3824,-1537.738525,29.80044,1142.606689
359,,,,-21.5828,-10.8387,-55.7991,-51.7778,0.0761154,10.7523,-21.5828,10.8387,55.7991,-51.7778,0.0761154,10.7523,63.9345,-48.9191,-21.9326,63.9345,48.9191,21.9326,-1537.744507,29.81105,1142.582764
360,,,,-21.0417,-11.0213,-56.9133,-51.4671,0.798338,10.8443,-21.0417,11.0213,56.9133,-51.4671,0.798338,10.8443,63.0187,-49.0142,-22.7369,63.0187,49.0142,22.7369,-1537.777222,29.8276,1142.5979
361,,,,-20.5058,-11.1691,-58.0912,-51.7992,0.0540082,10.2284,-20.5058,11.1691,58.0912,-51.7992,0.0540082,10.2284,61.5754,-50.6933,-24.712,61.5754,50.6933,24.712,-1537.778198,29.854778,1142.625244
362,,,,-19.9312,-11.304,-59.3086,-52.462,0.0721254,10.34,-19.9312,11.304,59.3086,-52.462,0.0721254,10.34,61.1082,-51.948,-25.2078,61.1082,51.948,25.2078,-1537.774414,29.820433,1142.638794
363,,,,-19.2881,-11.5587,-60.4993,-52.2221,0.395015,9.74052,-19.2881,11.5587,60.4993,-52.2221,0.395015,9.74052,59.771,-52.5014,-26.9822,59.771,52.5014,26.9822,-1537.759644,29.797991,1142.6427
364,,,,-18.7012,-11.7879,-61.6157,-52.694,0.404073,9.35307,-18.7012,11.7879,61.6157,-52.694,0.404073,9.35307,59.1368,-53.6624,-27.9951,59.1368,53.6624,27.9951,-1537.739014,29.798603,1142.600464
365,,,,-18.1089,-11.9621,-62.7786,-52.9377,0.436594,8.99502,-18.1089,11.9621,62.7786,-52.9377,0.436594,8.99502,58.0992,-54.654,-29.3494,58.0992,54.654,29.3494,-1537.742188,29.808119,1142.600586
366,,,,-17.6498,-12.0522,-63.8882,-53.0164,0.274112,8.68802,-17.6498,12.0522,63.8882,-53.0164,0.274112,8.68802,56.6797,-55.5898,-31.0791,56.6797,55.5898,31.0791,-1537.766113,29.827497,1142.609497
367,,,,-17.1607,-12.1607,-64.9716,-53.2278,0.179639,8.39337,-17.1607,12.1607,64.9716,-53.2278,0.179639,8.39337,55.468,-56.5453,-32.5849,55.468,56.5453,32.5849,-1537.775757,29.841316,1142.623779
368,,,,-16.7346,-12.2972,-66.1771,-53.4395,0.039824,8.12406,-16.7346,12.2972,66.1771,-53.4395,0.039824,8.12406,54.1091,-57.6213,-34.3113,54.1091,57.6213,34.3113,-1537.789062,29.82983,1142.655518
369,,,,-16.1927,-12.3497,-67.3672,-53.6964,-0.0210177,7.80839,-16.1927,12.3497,67.3672,-53.6964,-0.0210177,7.80839,52.6539,-58.5817,-36.0923,52.6539,58.5817,36.0923,-1537.768921,29.813305,1142.638062
370,,,,-15.8487,-12.3347,-68.463,-53.9628,-0.279825,7.60553,-15.8487,12.3347,68.463,-53.9628,-0.279825,7.60553,51.095,-59.568,-37.9894,51.095,59.568,37.9894,-1537.762207,29.799885,1142.615845
